"actual","predicted","error","mse","rmse","mae"
16475.83957,11976.2177240499,4499.62184595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
15639.07255,10321.8931830274,5317.17936697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
8062.233396,11976.2177240499,-3913.98432804992,22639406.2747011,4758.08851059973,7.78671325663048e-13
10087.76127,11976.2177240499,-1888.45645404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
15092.73529,11976.2177240499,3116.51756595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
14175,10837.1988302728,3337.80116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
11569.38628,11976.2177240499,-406.831444049916,22639406.2747011,4758.08851059973,7.78671325663048e-13
14784.83737,10321.8931830274,4462.94418697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
15159.18609,10321.8931830274,4837.29290697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
9757.884824,10321.8931830274,-564.008359027372,22639406.2747011,4758.08851059973,7.78671325663048e-13
9801.705887,10321.8931830274,-520.187296027372,22639406.2747011,4758.08851059973,7.78671325663048e-13
11680.94481,9602.92531472079,2078.01949527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
10215.52,10837.1988302728,-621.678830272849,22639406.2747011,4758.08851059973,7.78671325663048e-13
9107.445135,10837.1988302728,-1729.75369527285,22639406.2747011,4758.08851059973,7.78671325663048e-13
7958.64,10837.1988302728,-2878.55883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
9030.153247,11976.2177240499,-2946.06447704992,22639406.2747011,4758.08851059973,7.78671325663048e-13
9563.796664,10837.1988302728,-1273.40216627285,22639406.2747011,4758.08851059973,7.78671325663048e-13
12214.24962,10321.8931830274,1892.35643697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
10261.24,9602.92531472079,658.314685279207,22639406.2747011,4758.08851059973,7.78671325663048e-13
11621.88528,10837.1988302728,784.686449727151,22639406.2747011,4758.08851059973,7.78671325663048e-13
9511.46,9602.92531472079,-91.4653147207937,22639406.2747011,4758.08851059973,7.78671325663048e-13
12598.82,9602.92531472079,2995.89468527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
16069.51,13863.915170598,2205.59482940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
14643.23618,11976.2177240499,2667.01845595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
2920.022818,7926.15063786792,-5006.12781986792,22639406.2747011,4758.08851059973,7.78671325663048e-13
10398.40427,7926.15063786792,2472.25363213208,22639406.2747011,4758.08851059973,7.78671325663048e-13
5008.73317,7926.15063786792,-2917.41746786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
13994.58993,10321.8931830274,3672.69674697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
13381.59473,10837.1988302728,2544.39589972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
12513.10418,11976.2177240499,536.886455950083,22639406.2747011,4758.08851059973,7.78671325663048e-13
9150.278931,9602.92531472079,-452.646383720792,22639406.2747011,4758.08851059973,7.78671325663048e-13
14215.64867,10321.8931830274,3893.75548697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
13694.31871,10321.8931830274,3372.42552697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
13304.27463,10321.8931830274,2982.38144697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
17795.00405,11976.2177240499,5818.78632595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
21107.4539,11976.2177240499,9131.23617595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
5364.41403,7926.15063786792,-2561.73660786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
33953.83,23131.1818164286,10822.6481835714,22639406.2747011,4758.08851059973,7.78671325663048e-13
5587.11233,7926.15063786792,-2339.03830786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
5134.700176,7926.15063786792,-2791.45046186792,22639406.2747011,4758.08851059973,7.78671325663048e-13
28156.4,7926.15063786792,20230.2493621321,22639406.2747011,4758.08851059973,7.78671325663048e-13
28096.2,7926.15063786792,20170.0493621321,22639406.2747011,4758.08851059973,7.78671325663048e-13
6624.109617,10321.8931830274,-3697.78356602737,22639406.2747011,4758.08851059973,7.78671325663048e-13
14648.28878,9602.92531472079,5045.36346527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
11752.0148,10837.1988302728,914.815969727151,22639406.2747011,4758.08851059973,7.78671325663048e-13
12909.84,10321.8931830274,2587.94681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
16954.15956,10837.1988302728,6116.96072972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
13738.32,11976.2177240499,1762.10227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
14001.00767,10837.1988302728,3163.80883972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
6306.8,10837.1988302728,-4530.39883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
3875.44,10837.1988302728,-6961.75883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
14446.04113,10837.1988302728,3608.84229972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
6868.58,10321.8931830274,-3453.31318302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
8422.42,11976.2177240499,-3553.79772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
5221.84,13863.915170598,-8642.07517059804,22639406.2747011,4758.08851059973,7.78671325663048e-13
4278.95356,11976.2177240499,-7697.26416404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
6445.891803,7926.15063786792,-1480.25883486792,22639406.2747011,4758.08851059973,7.78671325663048e-13
12626.04,11976.2177240499,649.822275950084,22639406.2747011,4758.08851059973,7.78671325663048e-13
9780.660859,7926.15063786792,1854.51022113208,22639406.2747011,4758.08851059973,7.78671325663048e-13
12668.95,10321.8931830274,2347.05681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
3958.51,10837.1988302728,-6878.68883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
12432.24193,7926.15063786792,4506.09129213208,22639406.2747011,4758.08851059973,7.78671325663048e-13
9219.98,7926.15063786792,1293.82936213208,22639406.2747011,4758.08851059973,7.78671325663048e-13
15627.6515,10837.1988302728,4790.45266972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
14319.72506,11976.2177240499,2343.50733595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
9603.530303,11976.2177240499,-2372.68742104992,22639406.2747011,4758.08851059973,7.78671325663048e-13
8919.553011,10837.1988302728,-1917.64581927285,22639406.2747011,4758.08851059973,7.78671325663048e-13
11953.44361,9602.92531472079,2350.51829527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
16697.0678,10837.1988302728,5859.86896972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
14196.09612,11976.2177240499,2219.87839595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
5256.5085,7926.15063786792,-2669.64213786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
3768.199122,7926.15063786792,-4157.95151586792,22639406.2747011,4758.08851059973,7.78671325663048e-13
10724.63232,10837.1988302728,-112.566510272849,22639406.2747011,4758.08851059973,7.78671325663048e-13
11081.92851,10321.8931830274,760.035326972627,22639406.2747011,4758.08851059973,7.78671325663048e-13
16608.63913,10321.8931830274,6286.74594697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
11949.18,11976.2177240499,-27.0377240499165,22639406.2747011,4758.08851059973,7.78671325663048e-13
9743.82389,10837.1988302728,-1093.37494027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
14087.17508,11976.2177240499,2110.95735595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
18298.29927,11976.2177240499,6322.08154595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
14424.05696,11976.2177240499,2447.83923595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
8252.08,9602.92531472079,-1350.84531472079,22639406.2747011,4758.08851059973,7.78671325663048e-13
13906.97,11976.2177240499,1930.75227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
9494.95,11976.2177240499,-2481.26772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
15670.34767,11976.2177240499,3694.12994595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
9065.012743,10837.1988302728,-1772.18608727285,22639406.2747011,4758.08851059973,7.78671325663048e-13
7733.142287,11976.2177240499,-4243.07543704992,22639406.2747011,4758.08851059973,7.78671325663048e-13
8095.594707,10837.1988302728,-2741.60412327285,22639406.2747011,4758.08851059973,7.78671325663048e-13
12085.12,10837.1988302728,1247.92116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
9493.52,11976.2177240499,-2482.69772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
12860.20293,10837.1988302728,2023.00409972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
2955.84,10321.8931830274,-7366.05318302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
18524.01,10321.8931830274,8202.11681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
14534.05,9602.92531472079,4931.12468527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
7702.38,10837.1988302728,-3134.81883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
12707.5959,11976.2177240499,731.378175950083,22639406.2747011,4758.08851059973,7.78671325663048e-13
12304.51,11976.2177240499,328.292275950083,22639406.2747011,4758.08851059973,7.78671325663048e-13
13325.15481,11976.2177240499,1348.93708595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
13906.39116,11976.2177240499,1930.17343595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
11021.59,11976.2177240499,-954.627724049917,22639406.2747011,4758.08851059973,7.78671325663048e-13
13503.77,10837.1988302728,2666.57116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
19284.92,10837.1988302728,8447.72116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
9972.71,11976.2177240499,-2003.50772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
12330.12,11976.2177240499,353.902275950084,22639406.2747011,4758.08851059973,7.78671325663048e-13
14073.8211,11976.2177240499,2097.60337595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
12501.55449,13863.915170598,-1362.36068059804,22639406.2747011,4758.08851059973,7.78671325663048e-13
6649.595028,11976.2177240499,-5326.62269604992,22639406.2747011,4758.08851059973,7.78671325663048e-13
14956.62374,11976.2177240499,2980.40601595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
10925.96,7926.15063786792,2999.80936213207,22639406.2747011,4758.08851059973,7.78671325663048e-13
15374.34994,25537.97900125,-10163.62906125,22639406.2747011,4758.08851059973,7.78671325663048e-13
9818.17,10837.1988302728,-1019.02883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
9491.26,10321.8931830274,-830.633183027372,22639406.2747011,4758.08851059973,7.78671325663048e-13
11838.88532,10837.1988302728,1001.68648972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
8547.61,9602.92531472079,-1055.31531472079,22639406.2747011,4758.08851059973,7.78671325663048e-13
8430.58,10321.8931830274,-1891.31318302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
5841.78,10321.8931830274,-4480.11318302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
10571.59,10321.8931830274,249.696816972628,22639406.2747011,4758.08851059973,7.78671325663048e-13
10200.53,11976.2177240499,-1775.68772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
12292.07,21526.6367175,-9234.5667175,22639406.2747011,4758.08851059973,7.78671325663048e-13
6546.17,10837.1988302728,-4291.02883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
14897.03,10837.1988302728,4059.83116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
13747.16,10837.1988302728,2909.96116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
18180.77,9602.92531472079,8577.84468527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
12749.91,9602.92531472079,3146.98468527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
21322,10837.1988302728,10484.8011697272,22639406.2747011,4758.08851059973,7.78671325663048e-13
15649.08,10837.1988302728,4811.88116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
5355.876908,10321.8931830274,-4966.01627502737,22639406.2747011,4758.08851059973,7.78671325663048e-13
7946.71255,10837.1988302728,-2890.48628027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
4856.746992,11976.2177240499,-7119.47073204992,22639406.2747011,4758.08851059973,7.78671325663048e-13
9572.7,7926.15063786792,1646.54936213208,22639406.2747011,4758.08851059973,7.78671325663048e-13
21489.06643,10321.8931830274,11167.1732469726,22639406.2747011,4758.08851059973,7.78671325663048e-13
6627.4,11976.2177240499,-5348.81772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
19341.12242,13863.915170598,5477.20724940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
16293.57526,13863.915170598,2429.66008940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
15177.38,11976.2177240499,3201.16227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
20435.4,13863.915170598,6571.48482940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
3114.349772,10321.8931830274,-7207.54341102737,22639406.2747011,4758.08851059973,7.78671325663048e-13
13921.59,11976.2177240499,1945.37227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
10217.70523,10837.1988302728,-619.49360027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
13174.93,11976.2177240499,1198.71227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
9805.67,9602.92531472079,202.744685279207,22639406.2747011,4758.08851059973,7.78671325663048e-13
12922.04,11976.2177240499,945.822275950084,22639406.2747011,4758.08851059973,7.78671325663048e-13
11241.99,9602.92531472079,1639.06468527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
15975.61,11976.2177240499,3999.39227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
2721.171391,10837.1988302728,-8116.02743927285,22639406.2747011,4758.08851059973,7.78671325663048e-13
5360.84,11976.2177240499,-6615.37772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
4451.34,10837.1988302728,-6385.85883027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
11988.99,11976.2177240499,12.772275950083,22639406.2747011,4758.08851059973,7.78671325663048e-13
11846.3,11976.2177240499,-129.917724049918,22639406.2747011,4758.08851059973,7.78671325663048e-13
13993.05534,10321.8931830274,3671.16215697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
7270.222106,11976.2177240499,-4705.99561804992,22639406.2747011,4758.08851059973,7.78671325663048e-13
21075.1,14373.9472811778,6701.15271882222,22639406.2747011,4758.08851059973,7.78671325663048e-13
10718.76,10321.8931830274,396.866816972628,22639406.2747011,4758.08851059973,7.78671325663048e-13
16821.43,14373.9472811778,2447.48271882222,22639406.2747011,4758.08851059973,7.78671325663048e-13
4141.96,11976.2177240499,-7834.25772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
6974.73753,10321.8931830274,-3347.15565302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
5163.17,10321.8931830274,-5158.72318302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
11606.24294,9602.92531472079,2003.31762527921,22639406.2747011,4758.08851059973,7.78671325663048e-13
14925.4898,11976.2177240499,2949.27207595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
11451.2,7926.15063786792,3525.04936213208,22639406.2747011,4758.08851059973,7.78671325663048e-13
14614.03,10321.8931830274,4292.13681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
16064.89,10321.8931830274,5742.99681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
14894.07,10321.8931830274,4572.17681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
6396.552316,11976.2177240499,-5579.66540804992,22639406.2747011,4758.08851059973,7.78671325663048e-13
11455.49,11976.2177240499,-520.727724049917,22639406.2747011,4758.08851059973,7.78671325663048e-13
22309.69,21526.6367175,783.053282500001,22639406.2747011,4758.08851059973,7.78671325663048e-13
15623.29,11976.2177240499,3647.07227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
12545.2,11976.2177240499,568.982275950084,22639406.2747011,4758.08851059973,7.78671325663048e-13
14946.18,11976.2177240499,2969.96227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
14275.72,10321.8931830274,3953.82681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
9801.36,11976.2177240499,-2174.85772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
14379.72,11976.2177240499,2403.50227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
11945.19974,11976.2177240499,-31.0179840499168,22639406.2747011,4758.08851059973,7.78671325663048e-13
8435.96421,11976.2177240499,-3540.25351404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
15233.3,10321.8931830274,4911.40681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
15593.04,10837.1988302728,4755.84116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
15795.65,10321.8931830274,5473.75681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
13497.22,10321.8931830274,3175.32681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
12651.42,11976.2177240499,675.202275950083,22639406.2747011,4758.08851059973,7.78671325663048e-13
18836,10837.1988302728,7998.80116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
2930.15,11976.2177240499,-9046.06772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
16669.54,11976.2177240499,4693.32227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
12913.37,10321.8931830274,2591.47681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
12806.98452,11976.2177240499,830.766795950083,22639406.2747011,4758.08851059973,7.78671325663048e-13
22278.94,11976.2177240499,10302.7222759501,22639406.2747011,4758.08851059973,7.78671325663048e-13
9814.873872,10321.8931830274,-507.019311027372,22639406.2747011,4758.08851059973,7.78671325663048e-13
11191.28,11976.2177240499,-784.937724049916,22639406.2747011,4758.08851059973,7.78671325663048e-13
9532.16,11976.2177240499,-2444.05772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
7133.459809,9602.92531472079,-2469.46550572079,22639406.2747011,4758.08851059973,7.78671325663048e-13
17366.85,11976.2177240499,5390.63227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
5979.58044,7926.15063786792,-1946.57019786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
12148.93519,10837.1988302728,1311.73635972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
18268.13,10321.8931830274,7946.23681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
14204.98,11976.2177240499,2228.76227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
6624.6,10321.8931830274,-3697.29318302737,22639406.2747011,4758.08851059973,7.78671325663048e-13
3835.55,7926.15063786792,-4090.60063786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
22784.31,21526.6367175,1257.6732825,22639406.2747011,4758.08851059973,7.78671325663048e-13
11613.46,10837.1988302728,776.26116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
13030.98484,11976.2177240499,1054.76711595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
15560.84418,13863.915170598,1696.92900940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
9204.364558,11976.2177240499,-2771.85316604992,22639406.2747011,4758.08851059973,7.78671325663048e-13
11628.36615,11976.2177240499,-347.851574049917,22639406.2747011,4758.08851059973,7.78671325663048e-13
19784.27337,11976.2177240499,7808.05564595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
15584.37958,11976.2177240499,3608.16185595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
11888.42653,11976.2177240499,-87.7911940499162,22639406.2747011,4758.08851059973,7.78671325663048e-13
14429.78988,11976.2177240499,2453.57215595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
5411.525124,10321.8931830274,-4910.36805902737,22639406.2747011,4758.08851059973,7.78671325663048e-13
14752.21632,11976.2177240499,2775.99859595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
14149.0977,11976.2177240499,2172.87997595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
24740.26553,13863.915170598,10876.350359402,22639406.2747011,4758.08851059973,7.78671325663048e-13
20302.37681,13863.915170598,6438.46163940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
15152.67744,11976.2177240499,3176.45971595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
10028.4,11976.2177240499,-1947.81772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
11123.54,11976.2177240499,-852.677724049916,22639406.2747011,4758.08851059973,7.78671325663048e-13
27467.76,14373.9472811778,13093.8127188222,22639406.2747011,4758.08851059973,7.78671325663048e-13
13938.73,14373.9472811778,-435.217281177776,22639406.2747011,4758.08851059973,7.78671325663048e-13
14546.77,10321.8931830274,4224.87681697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
7756.4755,11976.2177240499,-4219.74222404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
9170.958574,11976.2177240499,-2805.25915004992,22639406.2747011,4758.08851059973,7.78671325663048e-13
14323.06604,11976.2177240499,2346.84831595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
26162.39,14373.9472811778,11788.4427188222,22639406.2747011,4758.08851059973,7.78671325663048e-13
12347.8,11976.2177240499,371.582275950082,22639406.2747011,4758.08851059973,7.78671325663048e-13
5212.808127,11976.2177240499,-6763.40959704992,22639406.2747011,4758.08851059973,7.78671325663048e-13
10843.08,11976.2177240499,-1133.13772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
7089.09,9602.92531472079,-2513.83531472079,22639406.2747011,4758.08851059973,7.78671325663048e-13
25778.27,13863.915170598,11914.354829402,22639406.2747011,4758.08851059973,7.78671325663048e-13
17617.33095,11976.2177240499,5641.11322595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
15233.6735,11976.2177240499,3257.45577595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
12823.6021,10321.8931830274,2501.70891697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
16293.02059,11976.2177240499,4316.80286595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
14343.85964,10321.8931830274,4021.96645697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
15808.59545,10321.8931830274,5486.70226697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
13552.04824,10321.8931830274,3230.15505697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
8701.31,11976.2177240499,-3274.90772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
10322.66786,11976.2177240499,-1653.54986404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
14666.35579,10837.1988302728,3829.15695972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
10696.39523,10321.8931830274,374.502046972628,22639406.2747011,4758.08851059973,7.78671325663048e-13
14645.36,10837.1988302728,3808.16116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
4893.1,9602.92531472079,-4709.82531472079,22639406.2747011,4758.08851059973,7.78671325663048e-13
15746.16554,11976.2177240499,3769.94781595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
17808.57,11976.2177240499,5832.35227595008,22639406.2747011,4758.08851059973,7.78671325663048e-13
28846.71,14373.9472811778,14472.7627188222,22639406.2747011,4758.08851059973,7.78671325663048e-13
12795.59,10837.1988302728,1958.39116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
12352.73692,10321.8931830274,2030.84373697263,22639406.2747011,4758.08851059973,7.78671325663048e-13
16295.9036,20850.3873864545,-4554.48378645454,22639406.2747011,4758.08851059973,7.78671325663048e-13
26016.44069,10321.8931830274,15694.5475069726,22639406.2747011,4758.08851059973,7.78671325663048e-13
6170.535676,9602.92531472079,-3432.38963872079,22639406.2747011,4758.08851059973,7.78671325663048e-13
9027.272033,9602.92531472079,-575.653281720794,22639406.2747011,4758.08851059973,7.78671325663048e-13
39552.39394,9602.92531472079,29949.4686252792,22639406.2747011,4758.08851059973,7.78671325663048e-13
12291.56658,7926.15063786792,4365.41594213208,22639406.2747011,4758.08851059973,7.78671325663048e-13
9425.74,11976.2177240499,-2550.47772404992,22639406.2747011,4758.08851059973,7.78671325663048e-13
25855.80898,9602.92531472079,16252.8836652792,22639406.2747011,4758.08851059973,7.78671325663048e-13
2562.652993,7926.15063786792,-5363.49764486792,22639406.2747011,4758.08851059973,7.78671325663048e-13
3794.156057,7926.15063786792,-4131.99458086792,22639406.2747011,4758.08851059973,7.78671325663048e-13
5220.63361,10837.1988302728,-5616.56522027285,22639406.2747011,4758.08851059973,7.78671325663048e-13
4936.528533,10837.1988302728,-5900.67029727285,22639406.2747011,4758.08851059973,7.78671325663048e-13
2485.62983,7926.15063786792,-5440.52080786792,22639406.2747011,4758.08851059973,7.78671325663048e-13
16310.67716,20850.3873864545,-4539.71022645454,22639406.2747011,4758.08851059973,7.78671325663048e-13
11726.76,11976.2177240499,-249.457724049917,22639406.2747011,4758.08851059973,7.78671325663048e-13
13871.6,10837.1988302728,3034.40116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
13055.1,10837.1988302728,2217.90116972715,22639406.2747011,4758.08851059973,7.78671325663048e-13
11545.72,13863.915170598,-2318.19517059804,22639406.2747011,4758.08851059973,7.78671325663048e-13
10972.9,11594.4675698889,-621.56756988889,22639406.2747011,4758.08851059973,7.78671325663048e-13
15670.48,13863.915170598,1806.56482940196,22639406.2747011,4758.08851059973,7.78671325663048e-13
10695.82,10837.2,-141.3788,22639406,4758.089,7.786713e-13
13139.69,9602.925,3536.765,22639406,4758.089,7.786713e-13
13097.26,10321.89,2775.367,22639406,4758.089,7.786713e-13
21335.6,11976.22,9359.382,22639406,4758.089,7.786713e-13
7671.63,11976.22,-4304.588,22639406,4758.089,7.786713e-13
12379.49,9602.925,2776.565,22639406,4758.089,7.786713e-13
14196.78,20850.39,-6653.607,22639406,4758.089,7.786713e-13
7744.042,9602.925,-1858.884,22639406,4758.089,7.786713e-13
10118.9,11976.22,-1857.317,22639406,4758.089,7.786713e-13
13741.16,10321.89,3419.267,22639406,4758.089,7.786713e-13
7817.212,10321.89,-2504.681,22639406,4758.089,7.786713e-13
27661.27,11976.22,15685.05,22639406,4758.089,7.786713e-13
19143.42,14373.95,4769.473,22639406,4758.089,7.786713e-13
12032.51,20850.39,-8817.877,22639406,4758.089,7.786713e-13
10000.28,7926.151,2074.129,22639406,4758.089,7.786713e-13
15172.1,14373.95,798.1527,22639406,4758.089,7.786713e-13
3431.19,10321.89,-6890.703,22639406,4758.089,7.786713e-13
10957.62,9602.925,1354.695,22639406,4758.089,7.786713e-13
11665.78,9602.925,2062.855,22639406,4758.089,7.786713e-13
8512.798,9602.925,-1090.127,22639406,4758.089,7.786713e-13
15042.48,13863.92,1178.563,22639406,4758.089,7.786713e-13
13556.85,10321.89,3234.957,22639406,4758.089,7.786713e-13
12858.53,10837.2,2021.331,22639406,4758.089,7.786713e-13
9634.61,10837.2,-1202.589,22639406,4758.089,7.786713e-13
13317.75,9602.925,3714.825,22639406,4758.089,7.786713e-13
9455.7,10837.2,-1381.499,22639406,4758.089,7.786713e-13
4549.82,9602.925,-5053.105,22639406,4758.089,7.786713e-13
3681,9602.925,-5921.925,22639406,4758.089,7.786713e-13
8405.42,10321.89,-1916.473,22639406,4758.089,7.786713e-13
17674.96,20850.39,-3175.427,22639406,4758.089,7.786713e-13
10392.2,10837.2,-444.9988,22639406,4758.089,7.786713e-13
12355,9602.925,2752.075,22639406,4758.089,7.786713e-13
5879.93,10837.2,-4957.269,22639406,4758.089,7.786713e-13
7092.48,10321.89,-3229.413,22639406,4758.089,7.786713e-13
28649.64,14975.34,13674.31,22639406,4758.089,7.786713e-13
9534.19,11976.22,-2442.028,22639406,4758.089,7.786713e-13
