,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
1282,HS3110300006,HH12310013,1,2,3,3,3,2,4,85.8,3,1,1,8,3,3,4,2,2,1,4,6878.661345
1283,HS3110400001,HH12310014,1,2,1,1,6,1,4,108.89999999999999,3,1,1,4,4,1,3,2,2,1,4,21075.1
1284,HS3110400002,HH12310015,1,2,1,1,6,4,4,69.3,3,1,1,8,2,1,3,2,2,5,3,10718.76
1285,HS3110400003,HH12310016,1,2,1,1,5,3,3,108.89999999999999,3,1,1,4,4,1,3,3,2,1,4,16821.43
1286,HS3110400004,HH15310001,1,2,3,3,4,4,5,108.89999999999999,3,1,2,13,3,3,4,2,2,2,3,10227.59177
1287,HS3110400005,HH12310017,1,2,3,22,3,4,4,79.19999999999999,3,1,1,9,3,3,4,3,2,1,4,4141.96
1288,HS3110400006,HH12310018,1,2,3,13,4,4,4,105.6,3,1,2,7,3,1,4,2,2,1,4,6974.73753
1289,HS3110400007,HH12310019,1,2,3,6,3,4,4,105.6,3,1,2,10,3,3,4,2,2,2,4,5163.17
1290,HS3110400008,HH14310007,1,2,3,3,2,1,4,82.5,3,1,1,9,3,1,4,4,3,1,5,4106.91
1291,HS3110400009,HH14310008,1,2,3,13,2,2,4,85.8,3,1,1,10,3,1,4,2,3,5,2,6383.74
1292,HS3110400010,HH14310009,1,2,3,3,2,1,5,105.6,3,1,2,12,3,1,4,4,2,1,4,4496.33
1293,HS3110400011,HH13310006,1,2,3,10,2,1,5,184.79999999999998,5,1,2,18,3,3,4,3,2,3,7,11126.849545
1294,HS3110400012,HH13310007,1,2,3,13,2,1,3,85.8,3,1,1,10,3,3,4,3,3,5,1,11606.242936
1295,HS3110400013,HH13310008,1,2,3,4,4,2,4,128.7,4,1,2,12,3,1,4,5,2,1,6,14925.489796
1296,HS3111000001,HH13310009,1,2,3,10,2,2,4,148.5,4,1,2,19,3,1,4,3,2,5,3,20329.17018
1297,HS3112000001,HH12310028,1,2,1,1,5,3,3,59.4,2,1,1,3,2,1,3,1,2,5,2,11451.2
1298,HS3112000002,HH11310008,1,2,1,1,5,4,2,66.0,2,1,1,8,2,1,3,2,2,1,3,14614.03
1299,HS3112000003,HH12310029,1,2,1,2,5,3,2,62.699999999999996,2,1,1,6,2,3,3,1,2,5,4,16064.89
1300,HS3112000004,HH13310016,1,2,3,4,2,2,4,102.3,3,1,1,8,1,1,4,2,3,1,4,14894.07
1301,HS3112000005,HH13310017,1,2,3,16,4,1,5,108.89999999999999,3,1,2,14,1,3,4,5,2,3,7,6396.552316
1302,HS3112000006,HH12310030,1,2,2,1,6,3,3,99.0,3,1,2,4,2,3,3,4,2,5,4,11455.49
1303,HS3113000001,HH14310012,1,2,1,1,5,3,5,158.39999999999998,3,1,2,12,4,3,3,3,2,3,7,22309.69
1304,HS3113000002,HH13310021,1,2,3,4,2,1,5,79.19999999999999,3,1,2,10,1,3,4,4,2,1,3,15623.29
1305,HS3113000003,HH16310001,1,2,3,11,2,1,5,82.5,3,1,1,7,1,3,4,2,3,4,2,6251.7123862
1306,HS3113000004,HH13310022,1,2,3,14,3,1,4,79.19999999999999,3,1,2,8,1,3,4,3,2,1,5,12545.2
1307,HS3113000005,HH13310023,1,2,3,12,3,2,4,108.89999999999999,3,1,2,14,1,3,4,4,2,1,6,14946.18
1308,HS3113000006,HH13310024,1,2,3,5,3,1,5,82.5,3,1,1,8,1,1,4,2,2,1,3,14275.72
1309,HS3115000001,HH13310062,1,2,3,1,5,1,5,99.0,3,1,2,5,1,1,4,6,2,3,6,9801.36
1310,HS3115000002,HH13310063,1,2,2,1,5,2,4,92.39999999999999,2,1,1,12,1,3,4,4,2,1,6,14379.72
1311,HS3115000003,HH12310049,1,2,3,16,4,4,5,105.6,3,1,2,7,1,1,4,4,2,1,6,11945.199737
1312,HS3115000004,HH12310050,1,2,3,18,2,4,5,105.6,3,1,2,7,1,3,4,4,2,1,4,8435.96421
1313,HS3115000005,HH12310051,1,2,3,6,2,4,5,105.6,3,1,2,7,1,1,4,2,2,1,3,15233.3
1314,HS3115000006,HH12310052,1,2,3,3,2,4,4,59.4,2,1,1,4,1,1,4,4,2,1,4,15593.04
1315,HS3115000007,HH12310053,1,2,3,7,2,1,4,69.3,3,1,1,9,1,3,4,1,3,1,3,15795.65
1316,HS3115000008,HH14310019,1,2,1,2,3,4,5,92.39999999999999,3,1,2,5,2,1,3,2,2,3,5,13497.22
1317,HS3115000009,HH14310020,1,2,1,2,5,2,5,92.39999999999999,3,1,1,6,2,3,3,4,2,1,4,12651.42
1318,HS3115000010,HH12310054,1,2,1,1,5,2,2,66.0,2,1,1,8,2,3,3,5,2,3,5,18836.0
1319,HS3117000001,HH14310025,1,2,3,3,2,3,5,108.89999999999999,3,1,2,5,1,3,4,4,2,1,6,2930.15
1320,HS3117000002,HH13310096,1,2,2,1,5,3,5,89.1,3,1,1,10,1,1,4,4,2,1,4,16669.54
1321,HS3117000003,HH11310038,1,2,3,11,4,1,5,79.19999999999999,3,1,1,8,1,3,4,2,2,1,6,12913.37
1322,HS3117000004,HH14310026,1,2,3,15,4,1,5,79.19999999999999,3,1,1,8,1,3,4,4,2,3,5,13943.48
1323,HS3117000005,HH14310027,1,2,3,18,4,1,5,79.19999999999999,3,1,1,8,1,1,4,3,2,1,4,12974.96
1324,HS3117000006,HH11310039,1,2,3,19,4,1,5,79.19999999999999,3,1,1,8,1,3,4,6,2,1,4,13393.37
1325,HS3117000007,HH11310040,1,2,3,21,4,1,5,79.19999999999999,3,1,1,8,1,3,4,4,2,1,6,12806.984519
1326,HS3117000008,HH11310041,1,2,3,23,4,1,5,79.19999999999999,3,1,1,8,1,3,4,4,2,5,4,22278.94
1327,HS3117000009,HH11310042,1,2,3,23,4,1,5,79.19999999999999,3,1,1,8,1,1,4,2,2,4,5,9814.873872
1328,HS3117000010,HH11310043,1,2,3,24,5,1,5,79.19999999999999,3,1,1,8,1,1,4,4,2,3,4,11191.28
1329,HS3117000011,HH11310044,1,2,3,6,4,1,5,79.19999999999999,3,1,1,8,1,3,4,4,2,1,5,9532.16
1330,HS3117000012,HH11310045,1,2,3,7,4,1,5,79.19999999999999,3,1,1,8,1,1,4,2,2,1,1,7133.459809
1331,HS3117000013,HH14310028,1,2,3,8,4,1,5,79.19999999999999,3,1,1,8,1,3,4,3,2,1,6,17366.85
1332,HS3117000014,HH14310029,1,2,2,2,4,4,4,49.5,2,1,1,4,1,3,4,4,2,1,5,11083.03
1333,HS3117000015,HH11310046,1,2,2,1,5,1,4,49.5,2,1,1,4,1,3,4,5,2,3,2,5979.58044
1334,HS3117000016,HH11310047,1,2,2,3,3,1,4,49.5,2,1,1,5,1,1,4,2,2,1,3,17347.24
1335,HS3117000017,HH11310048,1,2,2,4,5,1,4,49.5,2,1,1,4,1,1,4,3,2,1,3,12148.93519
1336,HS3117000018,HH13310097,1,2,3,15,4,1,5,79.19999999999999,3,1,2,12,3,3,4,3,2,1,5,11489.155321
1337,HS3118000001,HH14310032,1,2,3,16,3,2,5,82.5,3,1,1,14,1,3,4,2,2,1,5,18268.13
1338,HS3118000002,HH14310033,1,2,3,8,3,1,5,108.89999999999999,3,1,2,8,1,3,4,4,2,2,4,14204.98
1339,HS3118000003,HH14310034,1,2,3,2,2,2,5,85.8,3,1,1,8,1,3,4,2,3,1,4,6624.6
1340,HS3118000004,HH12310065,1,2,1,1,5,2,5,36.3,1,1,0,4,1,3,3,2,2,1,2,3835.55
1341,HS3119100001,HH14310023,1,2,1,2,5,3,5,178.2,4,1,2,12,4,3,3,3,2,3,5,22784.31
1342,HS3119100002,HH14310024,1,2,1,1,5,3,5,66.0,3,1,1,5,1,1,4,4,2,1,5,11613.46
1343,HS3119200001,HH13310077,1,2,3,10,2,2,4,79.19999999999999,3,1,1,8,1,3,4,4,2,3,6,9454.4923103
1344,HS3119200002,HH13310078,1,2,3,12,2,1,5,105.6,3,1,2,12,3,3,4,3,2,1,5,12063.625198
1345,HS3119200003,HH13310079,1,2,3,11,2,3,4,105.6,3,1,2,16,3,3,4,3,2,1,7,13030.984838
1346,HS3119200004,HH13310080,1,2,3,4,3,1,5,161.7,4,1,2,19,3,1,4,5,2,3,4,15560.844178
1347,HS3119200005,HH13310081,1,2,3,20,5,2,5,108.89999999999999,3,1,2,16,3,3,4,4,2,3,6,9204.364558
1348,HS3119200006,HH13310082,1,2,3,10,3,2,5,115.5,3,1,2,13,3,3,4,4,2,1,5,11628.366147
1349,HS3119200007,HH13310083,1,2,3,3,3,2,5,115.5,3,1,2,12,3,3,4,4,2,1,6,19784.27337
1350,HS3119200008,HH13310084,1,2,3,6,3,2,5,115.5,3,1,2,13,3,2,4,4,2,1,7,15584.379581
1351,HS3119200009,HH13310085,1,2,3,6,2,2,5,115.5,3,1,2,13,3,3,4,3,2,1,6,11888.426527
1352,HS3119200010,HH13310086,1,2,3,15,4,2,5,115.5,3,1,2,16,3,3,4,4,2,1,7,14429.789881
1353,HS3119200011,HH13310087,1,2,1,2,2,1,6,66.0,2,1,1,10,1,3,4,1,2,1,5,5411.525124
1354,HS3119200012,HH13310088,1,2,3,14,3,1,5,79.19999999999999,3,1,1,10,3,3,4,3,2,1,5,14752.216323
1355,HS3119200013,HH13310089,1,2,3,2,4,1,6,49.5,2,1,1,8,3,1,4,3,2,3,2,10700.97994
1356,HS3119200014,HH13310090,1,2,3,5,4,1,6,49.5,2,1,1,4,3,1,4,3,2,1,2,12300.377904
1357,HS3119200015,HH13310091,1,2,3,10,5,1,6,112.19999999999999,3,1,2,14,3,3,4,5,2,1,4,14149.097701
1358,HS3119300001,HH13310092,1,2,3,18,3,1,6,201.29999999999998,5,1,2,16,3,3,4,5,2,1,7,24740.265533
1359,HS3119300002,HH16310005,1,2,3,2,2,1,5,171.6,4,1,2,8,3,3,4,4,2,3,7,20302.376814
1360,HS3119300003,HH14310022,1,2,1,1,5,2,3,105.6,3,1,2,11,1,3,3,3,2,3,6,5503.5
1361,HS3119300004,HH13310093,1,2,3,9,2,1,5,141.9,4,1,2,18,3,3,4,2,3,5,5,6393.4765114
1362,HS3119300005,HH13310094,1,2,3,10,2,1,4,108.89999999999999,3,1,2,14,3,3,4,3,2,1,6,15152.677437
1363,HS3119300006,HH13310095,1,2,3,18,5,1,4,108.89999999999999,3,1,2,13,3,3,4,4,2,1,6,10028.4
1364,HS3121000001,HH13310103,1,2,3,2,4,1,5,82.5,3,1,1,12,1,3,4,3,2,1,3,11123.54
1365,HS3121000002,HH13310104,1,2,1,2,5,2,6,148.5,4,1,2,10,2,1,3,3,2,1,7,10185.63
1366,HS3121000003,HH14310030,1,2,1,1,6,2,3,72.6,3,1,1,8,4,3,3,2,3,5,3,27467.76
1367,HS3121000004,HH12310059,1,2,1,1,6,1,4,112.19999999999999,3,1,1,8,4,1,3,1,2,5,5,13938.73
1368,HS3121000005,HH11310049,1,2,1,1,6,2,3,59.4,2,1,1,3,2,1,3,2,2,5,2,10630.17
1369,HS3121000006,HH14310031,1,2,2,1,5,2,4,66.0,3,1,1,3,1,1,4,2,2,1,3,14546.77
1370,HS3122000001,HH13310067,1,2,3,12,4,2,4,85.8,3,1,2,8,1,1,4,4,2,1,3,7756.4755
1371,HS3122000002,HH13310068,1,2,3,10,4,3,6,105.6,3,1,2,15,1,3,4,4,2,1,6,9170.958574
1372,HS3122000003,HH16310004,1,2,3,1,3,2,5,112.19999999999999,3,1,2,12,1,3,4,5,2,1,5,14323.066042
1373,HS3122000004,HH12310058,1,2,1,1,5,2,4,122.1,3,1,1,4,4,3,3,2,2,1,4,26162.39
1374,HS3123000001,HH13310018,1,2,3,2,4,2,5,115.5,3,1,2,10,1,3,4,4,2,1,4,10589.86
1375,HS3123000002,HH12310031,1,2,3,1,5,4,3,122.1,4,1,2,5,2,1,3,4,2,5,3,12347.8
1376,HS3123000003,HH11310009,1,2,3,6,5,2,5,105.6,4,1,2,8,1,3,4,3,2,5,3,5212.8081266
1377,HS3123000004,HH11310010,1,2,2,1,5,1,2,92.39999999999999,3,1,1,6,2,3,3,4,2,5,3,10843.08
1378,HS3123000005,HH14310010,1,2,3,10,2,2,4,79.19999999999999,3,1,1,8,1,3,4,4,2,1,2,7089.09
1379,HS3123000006,HH14310011,1,2,3,1,5,2,4,72.6,3,1,2,8,1,3,4,4,2,3,2,7198.974997
1380,HS3123000007,HH13310019,1,2,3,8,3,1,6,174.89999999999998,4,1,2,28,3,3,4,3,2,1,7,9590.1289222
1381,HS3123000008,HH13310020,1,2,3,6,3,1,6,161.7,4,1,2,18,1,3,4,6,2,1,6,25778.27
1382,HS3124000001,HH13310107,1,2,3,6,2,3,5,122.1,3,1,2,14,3,1,4,4,2,3,6,17617.330946
1383,HS3124000002,HH12310066,1,2,3,1,5,3,5,105.6,3,1,2,8,3,3,4,4,2,1,5,15233.673497
1384,HS3124000003,HH11310054,1,2,3,11,4,3,5,105.6,3,1,2,8,3,3,4,1,2,1,3,12823.602101
1385,HS3124000004,HH12310067,1,2,3,13,5,3,5,105.6,3,1,2,8,3,1,4,3,2,1,4,13456.143641
1386,HS3124000005,HH12310068,1,2,3,2,3,3,5,105.6,3,1,2,8,3,3,4,6,2,5,5,15531.52915
1387,HS3124000006,HH11310055,1,2,3,3,2,3,5,105.6,3,1,2,8,3,3,4,5,2,1,6,16293.020587
1388,HS3124000007,HH11310056,1,2,3,3,3,3,5,105.6,3,1,2,8,3,3,4,2,2,5,4,14343.859636
1389,HS3124000008,HH11310057,1,2,3,6,4,3,5,105.6,3,1,2,2,3,3,4,2,2,3,4,10354.174061
1390,HS3124000009,HH11310058,1,2,3,7,3,3,5,105.6,3,1,2,8,3,1,4,2,2,1,4,15808.595449
1391,HS3124000010,HH12310069,1,2,3,7,4,3,5,105.6,3,1,2,8,3,3,4,3,2,5,6,10735.022887
1392,HS3124000011,HH11310059,1,2,3,8,4,3,5,105.6,3,1,2,2,3,1,4,2,3,2,3,13552.048244
1393,HS3124000012,HH13310108,1,2,2,2,3,1,4,79.19999999999999,3,1,1,12,1,1,4,5,2,1,7,8701.31
1394,HS3124000013,HH13310109,1,2,3,6,3,2,5,115.5,3,1,2,10,3,3,4,4,2,1,5,10322.667857
1395,HS3124000014,HH11310060,1,2,3,12,4,1,5,75.89999999999999,3,1,1,9,1,1,4,4,2,5,3,14666.355794
1396,HS3124000015,HH11310061,1,2,3,14,4,1,5,75.89999999999999,3,1,1,9,1,1,4,2,2,1,3,10696.395226
1397,HS3124000016,HH14310035,1,2,3,7,4,3,5,75.89999999999999,3,1,1,9,1,2,4,4,2,1,6,14645.36
1398,HS3125000001,HH12310027,1,2,1,1,5,3,4,72.6,3,1,1,8,1,1,3,4,2,5,2,4893.1
1399,HS3125000002,HH13310014,1,2,1,4,5,3,6,102.3,3,1,2,8,1,3,4,4,2,1,6,15746.165537
1400,HS3125000003,HH13310015,1,2,3,15,5,2,5,108.89999999999999,3,1,2,12,1,3,4,4,2,1,7,17808.57
1401,HS3127000001,HH12310063,1,2,1,1,5,2,1,108.89999999999999,3,1,1,8,4,1,3,2,3,1,6,22702.89
1402,HS3127000002,HH12310064,1,2,1,1,5,2,4,108.89999999999999,3,1,1,7,4,3,3,4,2,5,3,28846.71
1403,HS3128000001,HH13310076,1,2,3,6,2,3,4,75.89999999999999,3,1,1,8,1,3,4,4,2,1,4,12795.59
1404,HS3128000002,HH14310021,1,2,1,1,6,1,5,62.699999999999996,2,1,1,6,1,1,4,2,3,2,4,12352.736918
1405,HS3137000001,HH13310001,1,2,1,1,6,3,4,99.0,2,1,1,8,5,1,3,4,2,1,5,16295.9036
1406,HS3201000001,HH15320008,1,2,1,1,4,2,2,82.5,3,1,2,10,1,3,4,2,3,5,3,26016.440694
1407,HS3201000002,HH15320009,1,2,3,11,4,3,4,79.19999999999999,3,1,1,5,1,1,3,3,2,4,1,6170.5356757
1408,HS3201000003,HH15320010,1,2,1,1,6,1,1,89.1,3,1,1,3,2,1,3,3,2,3,3,16311.400339
1409,HS3201000004,HH15320011,1,2,1,1,6,4,5,66.0,2,1,1,4,2,3,3,2,3,5,1,9027.2720325
1410,HS3201000005,HH15320012,1,2,2,1,4,4,4,52.8,1,1,1,6,1,1,4,2,3,1,4,9569.6637217
1411,HS3201000006,HH15320013,1,2,1,1,6,1,3,66.0,2,1,1,3,2,1,3,4,2,2,2,39552.393944
1412,HS3201000007,HH16320004,1,2,1,1,6,4,3,59.4,1,1,1,4,1,1,3,1,3,5,1,12291.566577
1413,HS3201000008,HH15320014,1,2,3,11,4,2,5,105.6,3,1,2,4,1,3,4,5,2,1,5,9425.74
1414,HS3201000009,HH15320015,1,2,1,2,4,1,3,82.5,4,1,1,6,1,1,4,4,2,3,2,25855.808978
1415,HS3201000010,HH14320001,1,2,3,5,4,1,3,49.5,2,0,1,4,1,1,4,1,3,5,1,2562.6529927
1417,HS3201000012,HH11320026,1,2,3,2,4,3,3,46.199999999999996,2,1,1,5,1,1,4,3,2,1,2,27987.67
1418,HS3201000013,HH11320027,1,2,3,2,4,3,3,46.199999999999996,2,1,1,5,1,3,4,1,3,5,1,3794.1560571
1419,HS3201000014,HH11320028,1,2,3,5,5,3,3,46.199999999999996,2,1,1,5,1,1,4,3,2,3,3,5220.63361
1420,HS3201000015,HH11320029,1,2,3,1,5,3,3,56.099999999999994,2,1,1,5,1,3,5,3,2,5,4,4936.5285329
1421,HS3201000016,HH11320030,1,2,3,1,5,3,3,56.099999999999994,2,1,1,5,1,1,4,2,3,5,1,7287.8385214
1422,HS3201000017,HH11320031,1,2,3,2,4,3,3,56.099999999999994,2,1,1,5,1,1,4,1,3,5,1,3026.5429249
1423,HS3201000018,HH14320002,1,2,3,3,4,3,3,49.5,2,0,1,4,1,1,4,2,3,5,1,2485.6298299
1424,HS3202000001,HH12320031,1,2,2,1,5,3,2,39.599999999999994,1,1,1,4,2,1,3,1,3,1,1,9461.16
1425,HS3202000002,HH12320032,1,2,1,1,5,3,2,59.4,2,1,1,3,5,1,3,4,2,5,2,16310.677158
1426,HS3202000003,HH15320002,1,2,1,1,5,2,4,49.5,2,1,1,7,4,1,3,2,2,1,2,4950.88
1427,HS3202000004,HH15320003,1,2,3,5,6,2,4,79.19999999999999,2,1,1,12,1,1,4,5,2,3,3,11726.76
1428,HS3202000005,HH15320004,1,2,1,1,6,2,6,85.8,3,1,2,10,4,1,3,3,2,1,2,5073.0
1429,HS3202000006,HH15320005,1,2,3,11,6,2,5,75.89999999999999,2,1,1,9,1,3,4,3,2,1,7,13871.6
1430,HS3202000007,HH12320033,1,2,3,2,2,3,5,75.89999999999999,2,1,1,9,1,3,4,5,2,1,3,13928.89
1431,HS3202000008,HH15320006,1,2,3,14,2,1,5,79.19999999999999,3,1,1,6,1,3,4,2,2,3,3,5889.44
1432,HS3202000009,HH12320034,1,2,1,1,5,3,3,69.3,2,1,1,10,1,1,4,3,2,5,4,13055.1
1433,HS3202000010,HH12320035,1,2,3,10,4,1,5,155.1,4,1,2,10,1,3,4,2,2,1,5,11545.72
1434,HS3202000011,HH12320036,1,2,3,13,2,1,5,155.1,4,1,2,12,1,3,4,2,3,5,1,10972.9
1435,HS3202000012,HH12320037,1,2,3,2,4,1,5,155.1,4,1,2,7,1,3,4,4,2,1,4,15670.48
1436,HS3202000013,HH12320038,1,2,3,6,2,1,5,155.1,4,1,2,10,1,1,4,3,2,1,5,8834.75
1437,HS3202000014,HH12320039,1,2,2,2,5,3,2,108.89999999999999,3,1,1,5,1,3,4,2,3,3,3,17530.814191
1438,HS3202000015,HH12320040,1,2,3,7,2,3,5,75.89999999999999,2,1,1,10,1,3,4,4,2,1,5,10695.82
1439,HS3202000016,HH12320041,1,2,3,15,5,4,5,75.89999999999999,2,1,1,7,1,1,4,4,2,1,2,13139.69
1440,HS3202000017,HH12320042,1,2,3,14,4,1,5,75.89999999999999,2,1,1,9,1,1,4,1,2,1,4,13097.26
1441,HS3202000018,HH16320003,1,2,1,1,6,3,4,95.69999999999999,4,1,1,7,2,1,3,3,2,1,3,21335.6
1442,HS3202000019,HH15320007,1,2,3,4,4,1,4,69.3,2,1,1,8,1,1,4,3,2,2,3,5026.662273
1443,HS3202000020,HH12320043,1,2,1,1,5,3,5,85.8,2,1,1,10,4,1,4,4,2,5,6,3712.251686
1444,HS3202000021,HH12320044,1,2,1,1,6,2,5,79.19999999999999,2,1,2,8,2,1,3,4,2,5,4,7671.63
1445,HS3202000022,HH12320045,1,2,1,1,5,3,4,122.1,3,1,1,14,2,1,3,6,2,1,2,12379.49
1446,HS3203000001,HH11320001,1,2,1,1,6,2,2,118.8,4,1,2,7,5,1,3,3,2,2,3,23605.3
1447,HS3203000002,HH12320001,1,2,1,1,5,2,2,105.6,3,1,2,15,5,3,3,3,2,1,5,14196.78
1448,HS3203000003,HH11320002,1,2,1,1,5,2,1,66.0,2,1,1,8,2,3,3,2,3,3,1,7744.0417598
1449,HS3203000004,HH12320002,1,2,3,10,3,1,4,105.6,3,1,1,7,1,3,4,2,2,1,4,10964.88
1450,HS3203000005,HH12320003,1,2,3,11,4,1,4,105.6,3,1,1,9,1,3,4,4,2,1,3,10118.90059
1451,HS3203000006,HH12320004,1,2,3,3,2,1,4,105.6,3,1,1,11,1,1,4,2,3,5,3,13741.16
1452,HS3203000007,HH12320005,1,2,3,7,4,1,4,105.6,3,1,1,12,1,3,4,2,2,3,3,7817.212481
1453,HS3203000008,HH12320006,1,2,3,9,4,1,4,105.6,3,1,1,7,1,1,4,3,2,5,3,27661.27
1454,HS3203000009,HH11320003,1,2,1,1,6,1,6,85.8,3,1,2,8,4,1,3,5,2,1,3,19143.42
1455,HS3203000010,HH11320004,1,2,1,1,6,3,5,89.1,4,1,2,8,5,1,3,2,2,1,4,12032.51
1456,HS3203000011,HH11320005,1,2,1,1,6,3,1,39.599999999999994,2,1,1,3,2,1,3,3,2,5,1,10000.28
1457,HS3203000012,HH11320006,1,2,1,1,6,2,5,82.5,3,1,2,8,4,3,3,3,2,1,5,26222.669922
1458,HS3203000013,HH11320007,1,2,1,1,6,3,5,72.6,4,1,1,10,4,1,3,2,2,1,2,7016.99
1459,HS3203000014,HH11320008,1,2,1,1,6,3,5,115.5,4,1,2,7,4,3,3,1,3,5,3,15172.1
1460,HS3203000015,HH12320007,1,2,3,9,4,1,4,75.89999999999999,3,1,1,8,1,1,3,1,3,3,3,3431.19
1461,HS3203000016,HH12320008,1,2,3,6,2,2,6,108.89999999999999,3,1,2,5,1,3,4,4,2,3,5,7269.26
1462,HS3203000017,HH11320009,1,2,1,1,6,1,3,92.39999999999999,3,1,2,8,2,1,3,2,2,1,2,10957.62
1463,HS3203000018,HH11320010,1,2,1,1,6,1,3,69.3,3,1,2,8,2,1,3,2,2,5,2,11665.78
1464,HS3203000019,HH12320009,1,2,1,1,6,1,3,72.6,3,1,1,10,2,1,3,2,2,5,2,8512.7978857
1465,HS3204000001,HH15320001,1,2,2,1,3,3,5,161.7,3,1,2,5,1,1,5,5,2,5,4,15042.478661
1466,HS3204000002,HH11320011,1,2,2,1,5,1,2,66.0,2,1,1,8,1,1,4,2,3,1,3,13556.850629
1467,HS3204000003,HH11320012,1,2,2,2,4,1,2,66.0,2,1,1,8,2,1,3,4,2,1,4,12858.53
1468,HS3204000004,HH12320015,1,2,2,3,4,1,2,66.0,2,1,1,8,2,3,3,3,2,5,3,9634.61
1469,HS3204000005,HH11320013,1,2,2,4,4,1,2,66.0,2,1,1,8,2,3,3,2,2,5,2,13317.75
1470,HS3204000006,HH11320014,1,2,2,4,4,1,2,66.0,2,1,1,6,2,3,3,6,2,1,4,9455.7
1471,HS3204000007,HH12320016,1,2,3,14,3,4,5,82.5,3,1,1,5,1,1,3,2,2,1,1,3492.09
1472,HS3204000008,HH12320017,1,2,3,2,4,4,5,75.89999999999999,2,1,1,9,1,3,3,3,2,1,2,4549.82
1473,HS3204000009,HH12320018,1,2,3,3,3,4,5,82.5,3,1,1,8,1,3,3,1,3,3,1,3681.0
1474,HS3204000010,HH12320019,1,2,3,5,4,4,5,85.8,3,1,1,8,1,3,3,4,2,3,3,8404.4
1475,HS3204000011,HH12320020,1,2,3,6,4,4,5,69.3,2,1,1,8,1,3,3,2,2,3,3,8405.42
1476,HS3206000001,HH11320015,1,2,2,1,6,2,2,125.39999999999999,3,1,1,7,5,3,3,1,2,1,4,17674.96
1477,HS3206000002,HH12320021,1,2,1,1,6,3,3,39.599999999999994,1,0,1,7,2,1,3,4,3,2,3,10392.2
1478,HS3206000003,HH12320022,1,2,1,1,6,2,3,89.1,3,1,1,10,5,3,3,4,2,1,2,13911.01
1479,HS3206000004,HH12320023,1,2,1,1,6,3,2,75.89999999999999,2,1,1,8,2,1,3,2,3,5,3,12800.8
1480,HS3206000005,HH12320024,1,2,1,1,6,4,2,72.6,4,1,1,8,2,3,3,4,2,5,2,12355.0
1481,HS3206000006,HH12320025,1,2,1,1,6,3,4,56.099999999999994,2,1,1,6,2,3,3,4,2,5,3,10756.63
1482,HS3231000001,HH15320016,1,2,3,3,2,1,4,59.4,3,1,1,8,1,3,3,5,2,1,4,5879.93
1483,HS3231000002,HH15320017,1,2,3,4,4,1,4,59.4,2,1,1,8,1,1,3,2,2,1,3,7092.48
1484,HS3231000003,HH15320018,1,2,3,3,2,1,4,59.4,2,1,1,4,1,1,3,3,2,4,4,3497.32
1485,HS3231000004,HH15320019,1,2,1,1,6,2,4,82.5,3,1,1,7,4,3,3,5,2,2,1,28649.644793
1486,HS3231000005,HH15320020,1,2,1,1,5,1,4,85.8,3,1,1,4,2,1,3,4,2,5,4,9534.19
1487,HS3231000006,HH15320021,1,2,2,4,4,1,5,99.0,3,1,1,4,2,1,3,4,2,1,4,8710.22
1488,HS3231000007,HH15320022,1,2,1,1,2,4,4,89.1,3,1,2,8,2,1,3,6,2,3,5,11326.4
1489,HS3231000008,HH15320023,1,2,3,5,3,2,5,112.19999999999999,3,1,1,2,1,1,4,5,2,1,5,9519.46
1490,HS3231000009,HH15320024,1,2,3,13,4,2,5,82.5,3,1,1,4,1,3,4,4,2,1,4,11852.33
1491,HS3231000010,HH15320025,1,2,1,2,5,1,6,66.0,2,1,1,4,1,3,4,2,2,5,4,5936.72
1492,HS3231000011,HH15320026,1,2,1,1,6,3,2,66.0,3,1,1,4,2,3,3,4,2,1,4,10310.27
1493,HS3232000001,HH15320027,1,2,1,1,5,4,5,42.9,1,1,1,4,2,1,5,1,3,2,1,15094.24
1494,HS3232000002,HH12320048,1,2,1,1,5,3,5,26.4,1,1,1,24,5,3,3,2,3,4,1,31523.1
1495,HS3232000003,HH12320049,1,2,1,1,5,1,5,122.1,4,1,2,16,4,1,3,4,2,5,4,19493.681953
1496,HS3232000004,HH12320050,1,2,1,1,5,3,4,105.6,3,1,1,12,4,3,3,2,3,4,1,10037.9
1497,HS3232000005,HH16320006,1,2,1,1,6,3,5,82.5,3,1,2,8,5,3,3,3,3,4,2,24591.66
1498,HS3233000001,HH12320027,1,2,1,1,5,3,5,95.69999999999999,3,1,1,7,5,1,3,1,3,2,2,28241.08
1499,HS3233000002,HH12320028,1,2,1,1,5,3,1,39.599999999999994,1,1,1,7,5,1,5,1,2,5,1,32595.58
1502,HS3233000005,HH12320030,1,2,1,1,5,3,4,89.1,2,1,1,8,5,2,3,2,2,1,2,33591.84
1503,HS3233000006,HH16320002,1,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,1,3,4,1,7442.54
